importedmediaID	Credit	URL	Caption	Type	exptID
1	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/FPLandUse.jpg	FPLandUse	Other	NorthWyke
2	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/FPmap-Nov13-ty.png	FPmap Nov13 ty.png	Thumbnail	NorthWyke
3	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/FPmap-Nov13.pdf	FPmap Nov13.pdf	Other	NorthWyke
4	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/NWFPmap.pdf	NWFPmap.pdf	Other	NorthWyke
5	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/NWFPmap.png	NWFPmap.png	Other	NorthWyke
6	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/chambers.jpg	chambers	Other	NorthWyke
7	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/eweslambs.jpg	eweslambs	Other	NorthWyke
8	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/flumelab.jpg	flumelab	Other	NorthWyke
9	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/flumeswaterflow.jpg	flumeswaterflow	Other	NorthWyke
10	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/herbage.jpg	herbage	Other	NorthWyke
11	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/measurestation.jpg	measurestation	Other	NorthWyke
12	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/old-NWFPmap.png	old NWFPmap.png	Other	NorthWyke
13	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/ty-NWFPmap.png	ty NWFPmap.png	Thumbnail	NorthWyke
14	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/ty-chambers.jpg	ty chambers	Thumbnail	NorthWyke
15	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/ty-eweslambs.jpg	ty eweslambs	Thumbnail	NorthWyke
16	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/ty-flumelab.jpg	ty flumelab	Thumbnail	NorthWyke
17	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/ty-flumeswaterflow.jpg	ty flumeswaterflow	Thumbnail	NorthWyke
18	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/ty-herbage.jpg	ty herbage	Thumbnail	NorthWyke
19	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/ty-measurestation.jpg	ty measurestation	Thumbnail	NorthWyke
20	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/ty-yearlingcattle.jpg	ty yearlingcattle	Thumbnail	NorthWyke
21	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/NorthWyke/yearlingcattle.jpg	yearlingcattle	Other	NorthWyke
22	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/5472-Aerial-Images-2015-Woburn-Fields-Stackyard-08.jpg	5472 Aerial Images 2015 Woburn Fields Stackyard 08	Other	Woburn
23	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/Woburn-Farm-Fields-Map-2009.pdf	Woburn Farm Fields Map 2009.pdf	Other	Woburn
24	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/Woburn-Farm-map-750.jpg	Woburn Farm map 750	Other	Woburn
25	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/Woburn-LTEs-750.jpg	Woburn LTEs 750	Other	Woburn
26	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/Woburn-farm-field-plan-green.pdf	Woburn farm field plan green.pdf	Other	Woburn
27	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/Woburn-farm-soil-series-map.pdf	Woburn farm soil series map.pdf	Other	Woburn
28	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/Woburn-farm-soil-texture-map.pdf	Woburn farm soil texture map.pdf	Other	Woburn
29	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/Woburn-ley-arable-675.jpg	Woburn ley arable 675	Other	Woburn
30	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/WoburnSoils.jpg	WoburnSoils	Other	Woburn
31	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/ty-Woburn-Farm-map-100.jpg	ty Woburn Farm map 100	Thumbnail	Woburn
32	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/ty-Woburn-LTEs-100.jpg	ty Woburn LTEs 100	Thumbnail	Woburn
33	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/Woburn/woburn2.jpg	woburn2	Other	Woburn
34	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/1623-map.jpg	1623 map	Other	met
35	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/2011-new-thousand-acre-gauge-23-03-2011.jpg	2011 new thousand acre gauge 23 03 2011	Other	met
36	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/2013-Ploughing-Broadbalk.jpg	2013 Ploughing Broadbalk	Other	met
37	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/5raingaugeandturfwall.jpg	5raingaugeandturfwall	Other	met
38	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Daily-weather-recording.jpg	Daily weather recording	Other	met
39	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/InsideStevenson.jpg	InsideStevenson	Other	met
40	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/MetApplicationapplication-workflow.pdf	MetApplicationapplication workflow.pdf	Other	met
41	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/MetStation.jpg	MetStation	Other	met
42	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Question-sheet-Measuring-the-weather-at-Rothamsted.pdf	Question sheet Measuring the weather at Rothamsted.pdf	Other	met
43	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/RES-rain-gauge.jpg	RES rain gauge	Other	met
44	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/RES-sun-recorder.jpg	RES sun recorder	Other	met
45	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/RES-thermometers.jpg	RES thermometers	Other	met
46	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/RES-wind-tower.jpg	RES wind tower	Other	met
47	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Raingaugebelow40.jpg	Raingaugebelow40	Other	met
48	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Rainy-Days.jpg	Rainy Days	Other	met
49	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Rainy-day.jpg	Rainy day	Other	met
50	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/RothGEtempprobes.jpg	RothGEtempprobes	Other	met
51	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/RothStevensonScreen.jpg	RothStevensonScreen	Other	met
52	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Rothamsted-misty-day.jpg	Rothamsted misty day	Thumbnail	met
53	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Rothamsted-snowy-day.jpg	Rothamsted snowy day	Other	met
54	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Rothamsted-sunny-day.jpg	Rothamsted sunny day	Other	met
55	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Rothamsted-windy-day-2.jpg	Rothamsted windy day 2	Other	met
56	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Rothamsted-windy-day.jpg	Rothamsted windy day	Other	met
57	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Rothgrassmin.jpg	Rothgrassmin	Other	met
58	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Soildrains.jpg	Soildrains	Other	met
59	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Weather-Reports-2007.pdf	Weather Reports 2007.pdf	Other	met
60	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Weather-Reports-2008.pdf	Weather Reports 2008.pdf	Other	met
61	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Weather-Reports-2009.pdf	Weather Reports 2009.pdf	Other	met
62	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Weather-Reports-2010.pdf	Weather Reports 2010.pdf	Other	met
63	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Weather-Reports-2011.pdf	Weather Reports 2011.pdf	Other	met
64	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Weather-Reports-2012.pdf	Weather Reports 2012.pdf	Other	met
65	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Weather-Reports-2013.pdf	Weather Reports 2013.pdf	Other	met
66	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Weather-Reports-2014.pdf	Weather Reports 2014.pdf	Other	met
67	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Weather-Reports-2015.pdf	Weather Reports 2015.pdf	Other	met
68	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/Weather-Reports-2016.pdf	Weather Reports 2016.pdf	Other	met
69	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/WindInstruments.jpg	WindInstruments	Other	met
70	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/WindInstrumentscloseup.jpg	WindInstrumentscloseup	Other	met
71	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/anemometer.gif	anemometer.gif	Other	met
72	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/met.jpg	met	Other	met
73	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/met2.jpg	met2	Other	met
74	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/misty-day-Rothamsted.jpg	misty day Rothamsted	Thumbnail	met
75	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/new-thousandth-acre-gauge.jpg	new thousandth acre gauge	Other	met
76	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/rain-gauge.jpg	rain gauge	Other	met
77	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/rainbow-ianfrancis.jpg	rainbow ianfrancis	Other	met
78	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/rainbow.jpg	rainbow	Other	met
79	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/rainy-day-at-Rothamsted.tif	rainy day at Rothamsted.tif	Other	met
80	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/rainy-day-at-Rothamsted2.PNG	rainy day at Rothamsted2.PNG	Other	met
81	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/snowy-day-at-Rothamsted-landscape.jpg	snowy day at Rothamsted landscape	Other	met
82	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/snowy-day-at-Rothamsted-portrait.jpg	snowy day at Rothamsted portrait	Other	met
83	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/soilsmap-orig.png	soilsmap orig.png	Other	met
84	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/soilsmap-ty.png	soilsmap ty.png	Thumbnail	met
85	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/solar.gif	solar.gif	Other	met
86	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/stevenson.jpg	stevenson	Other	met
87	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/stevenson2.jpg	stevenson2	Other	met
88	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/sun-recorder.jpg	sun recorder	Other	met
89	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/sunny-day-at-Rothamsted.jpg	sunny day at Rothamsted	Other	met
90	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/sunny-day.jpg	sunny day	Other	met
91	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/thermometers.jpg	thermometers	Other	met
92	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/thermometr-and-logger.jpg	thermometr and logger	Other	met
93	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-1623-map.jpg	ty 1623 map	Thumbnail	met
94	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-5raingaugeandturfwall.jpg	ty 5raingaugeandturfwall	Thumbnail	met
95	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-InsideStevenson.jpg	ty InsideStevenson	Thumbnail	met
96	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-MetStation.jpg	ty MetStation	Thumbnail	met
97	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-Ploughing-Broadbalk-2013.jpg	ty Ploughing Broadbalk 2013	Thumbnail	met
98	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-RothG	ty RothG	Thumbnail	met
99	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-RothStevensonScreen.jpg	ty RothStevensonScreen	Thumbnail	met
100	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-Rothgrassmin.jpg	ty Rothgrassmin	Thumbnail	met
101	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-Soildrains.jpg	ty Soildrains	Thumbnail	met
102	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-WindInstruments.jpg	ty WindInstruments	Thumbnail	met
103	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-WindInstrumentscloseup.jpg	ty WindInstrumentscloseup	Thumbnail	met
104	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-anemometer.gif	ty anemometer.gif	Thumbnail	met
105	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-met.gif	ty met.gif	Thumbnail	met
106	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-met2.gif	ty met2.gif	Thumbnail	met
107	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-new-thousand-acre-gauge.jpg	ty new thousand acre gauge	Thumbnail	met
108	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-raingaugebelow40.jpg	ty raingaugebelow40	Thumbnail	met
109	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-solar.gif	ty solar.gif	Thumbnail	met
110	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-stevenson.gif	ty stevenson.gif	Thumbnail	met
111	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/ty-stevenson2.gif	ty stevenson2.gif	Thumbnail	met
112	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/wind-direction-video.AVI	wind direction video.AVI	Other	met
113	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/wind-direction.png	wind direction.png	Other	met
114	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/wind-run.png	wind run.png	Other	met
115	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/wind-speed-video.AVI	wind speed video.AVI	Other	met
116	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/wind-speed.png	wind speed.png	Other	met
117	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/wind-tower.jpg	wind tower	Other	met
118	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/windy-day-2.jpg	windy day 2	Other	met
119	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/windy-day.jpg	windy day	Other	met
120	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/met/worksheet.PNG	worksheet.PNG	Other	met
121	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/1921-Garden-Clover-675-crop.jpg	1921 Garden Clover 675 crop	Other	others
122	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/1921-Garden-Clover-675.jpg	1921 Garden Clover 675	Other	others
123	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/1921-Garden-Clover-750.jpg	1921 Garden Clover 750	Other	others
124	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/1954-Harpenden-and-farm-maps-RothamstedFarm.jpg	1954 Harpenden and farm maps RothamstedFarm	Other	others
125	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/2810-Historic-Barnfield-yield-comparison-turnips-675.jpg	2810 Historic Barnfield yield comparison turnips 675	Other	others
126	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/2810-Historic-Barnfield-yield-comparison-turnips-750.jpg	2810 Historic Barnfield yield comparison turnips 750	Other	others
127	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/3423-Harpenden-and-farm-maps-WoburnFarm.jpg	3423 Harpenden and farm maps WoburnFarm	Other	others
128	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/3648-Aerial-Images-2015-Woburn-Fields-Butt-Close-04.jpg	3648 Aerial Images 2015 Woburn Fields Butt Close 04	Other	others
129	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/5472-Aerial-Images-2015-Rothamsted-Farm-Fosters-675.jpg	5472 Aerial Images 2015 Rothamsted Farm Fosters 675	Other	others
130	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Barnfield-2015-750.jpg	Barnfield 2015 750	Other	others
131	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Barnfield-and-the-former-Agdell-at-bottom-2015-750.jpg	Barnfield and the former Agdell at bottom 2015 750	Other	others
132	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Classical-Experiments-aerial-layout-750.jpg	Classical Experiments aerial layout 750	Other	others
133	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Continuous-maize-hoosfield-675.jpg	Continuous maize hoosfield 675	Other	others
134	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ECN-plot-Park-Grass-2016-675.jpg	ECN plot Park Grass 2016 675	Other	others
135	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/ECN-plot-Park-Grass-2016-750.jpg	ECN plot Park Grass 2016 750	Other	others
136	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Exhaustion-land-Hoosfield-675.jpg	Exhaustion land Hoosfield 675	Other	others
137	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Former-Agdell-2015-675.jpg	Former Agdell 2015 675	Other	others
138	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Fosters-2013-750.jpg	Fosters 2013 750	Other	others
139	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Fosters-2015-750.jpg	Fosters 2015 750	Other	others
140	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Fosters-Ley-Arable-675.jpg	Fosters Ley Arable 675	Other	others
141	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Garden-Clover-RGC8-2008-Cut-1A-750.jpg	Garden Clover RGC8 2008 Cut 1A 750	Other	others
142	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Garden-Clover-RGC8-2012-Resown-750.jpg	Garden Clover RGC8 2012 Resown 750	Other	others
143	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Garden-clover-120508-Cut-1B-750.jpg	Garden clover 120508 Cut 1B 750	Other	others
144	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Highfield-2015-750.jpg	Highfield 2015 750	Other	others
145	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Highfield-LTE-750.jpg	Highfield LTE 750	Other	others
146	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Highfield-Ley-Arable-2015-675.jpg	Highfield Ley Arable 2015 675	Other	others
147	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Hoosfield-625.jpg	Hoosfield 625	Other	others
148	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Hoosfield-750.jpg	Hoosfield 750	Other	others
149	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Hoosfield-LTEs-750.jpg	Hoosfield LTEs 750	Other	others
150	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/LTliming-expt-lime-application-amounts-and-dates.pdf	LTliming expt lime application amounts and dates.pdf	Other	others
151	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Long-term-liming-experiments-site-and-soil-details.pdf	Long term liming experiments site and soil details.pdf	Other	others
152	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Long-term-liming-expt-cropping-details.pdf	Long term liming expt cropping details.pdf	Other	others
153	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Plan-Highfield-Experiments-750.jpg	Plan Highfield Experiments 750	Other	others
154	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Rothamsted-Farm-map-750.jpg	Rothamsted Farm map 750	Other	others
155	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-Farm-map-750.jpg	Woburn Farm map 750	Other	others
156	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-Fields-Butt-Close-750.jpg	Woburn Fields Butt Close 750	Other	others
157	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-Fields-Stackyard-100.jpg	Woburn Fields Stackyard 100	Other	others
158	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-Fields-Stackyard-750-(2).jpg	Woburn Fields Stackyard 750 (2)	Other	others
159	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-Fields-Stackyard-750.jpg	Woburn Fields Stackyard 750	Other	others
160	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-LTEs-750.jpg	Woburn LTEs 750	Other	others
161	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-Market-Garden-1-675.jpg	Woburn Market Garden 1 675	Other	others
162	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-Market-Garden-1-750.jpg	Woburn Market Garden 1 750	Other	others
163	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-Market-Garden-3-750.jpg	Woburn Market Garden 3 750	Other	others
164	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-continuous-maize-675.jpg	Woburn continuous maize 675	Other	others
165	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-ley-arable-675.jpg	Woburn ley arable 675	Other	others
166	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Woburn-organic-manuring-675.jpg	Woburn organic manuring 675	Other	others
167	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/Yield-and-pH-data-availability-LT-liming-expt.pdf	Yield and pH data availability LT liming expt.pdf	Thumbnail	others
168	Rothamsted VCU	http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/others/aerialhoosfield.jpg	aerialhoosfield	Other	others
