Credit URL Caption Type exptID 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/straw-cut.jpg" "straw-cut" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/straw.jpg" "straw" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/tiny-broadbalk.gif" "tiny-broadbalk.gif" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-1623-map.jpg" "ty-1623-map" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-1935horseharvest.gif" "ty-1935horseharvest.gif" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-1935tractoharvest.gif" "ty-1935tractoharvest.gif" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Aerial-pic-3.34.jpg" "ty-Aerial-pic-3.34" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-BBKtoday.jpg" "ty-BBKtoday" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-BFRMicrodochium.jpg" "ty-BFRMicrodochium" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Black-medick.jpg" "ty-Black-medick" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Blackgrass.jpg" "ty-Blackgrass" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Broadbalk-sampling-1943a.jpg" "ty-Broadbalk-sampling-1943a" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Broadbalk-sampling-1943c.jpg" "ty-Broadbalk-sampling-1943c" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Broadbalk-sampling-PL-RH.jpg" "ty-Broadbalk-sampling-PL-RH" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Broadbalk-sampling-SM.jpg" "ty-Broadbalk-sampling-SM" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Broadbalk-wheat-elevated-view.jpg" "ty-Broadbalk-wheat-elevated-view" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Broadbalk1954Section5.gif" "ty-Broadbalk1954Section5.gif" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Broadbalk20August.gif" "ty-Broadbalk20August.gif" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Broadbalkharvest1880.jpg" "ty-Broadbalkharvest1880" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Chickweed-macro.jpg" "ty-Chickweed-macro" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Chickweed.jpg" "ty-Chickweed" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Cleavers.jpg" "ty-Cleavers" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Common-vetch.jpg" "ty-Common-vetch" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Corn-buttercup.jpg" "ty-Corn-buttercup" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Creeping-thistle.jpg" "ty-Creeping-thistle" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Drilling-Broadbalk-2013.jpg" "ty-Drilling-Broadbalk-2013" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Dwarf-spurge.jpg" "ty-Dwarf-spurge" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-ESlesions.jpg" "ty-ESlesions" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-ESlodging.jpg" "ty-ESlodging" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Eyespot3.jpg" "ty-Eyespot3" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Field-forget-me-not.jpg" "ty-Field-forget-me-not" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Field-poppy.jpg" "ty-Field-poppy" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Fine-leaved-sandwort.jpg" "ty-Fine-leaved-sandwort" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Fools-parsley.jpg" "ty-Fools-parsley" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Horsetails-DSCN6796.jpg" "ty-Horsetails-DSCN6796" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-LargeTApatches.jpg" "ty-LargeTApatches" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Meadow-vetchling.jpg" "ty-Meadow-vetchling" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Non-herbicide-wheat-plot.jpg" "ty-Non-herbicide-wheat-plot" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Plot-21.jpg" "ty-Plot-21" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Plot-3.jpg" "ty-Plot-3" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Ploughing-Broadbalk-2013.jpg" "ty-Ploughing-Broadbalk-2013" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-SESApril.jpg" "ty-SESApril" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Section-8-sign.jpg" "ty-Section-8-sign" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Section-8.jpg" "ty-Section-8" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-SevereBFRFusarium.jpg" "ty-SevereBFRFusarium" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-SevereES.jpg" "ty-SevereES" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-SevereTakeAll1.jpg" "ty-SevereTakeAll1" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-SharpESstraw.jpg" "ty-SharpESstraw" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Shepherd's-needle.jpg" "ty-Shepherd's-needle" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Tractorplough1935.gif" "ty-Tractorplough1935.gif" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-TypicalESlesions.jpg" "ty-TypicalESlesions" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-Venus-looking-glass.jpg" "ty-Venus-looking-glass" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-acid-ind.jpg" "ty-acid-ind" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-archives-1.jpg" "ty-archives-1" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-archives-2.jpg" "ty-archives-2" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-bbk49.gif" "ty-bbk49.gif" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-bk-grain-1945.jpg" "ty-bk-grain-1945" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-broadbalk.gif" "ty-broadbalk.gif" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-broadbalk2003.gif" "ty-broadbalk2003.gif" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-broadbalkplantoday.jpg" "ty-broadbalkplantoday" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-colour-analyser.jpg" "ty-colour-analyser" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-condrometer-half-litre.jpg" "ty-condrometer-half-litre" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-condrometer-litre.jpg" "ty-condrometer-litre" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-galium-tricornutum-broadbalk.png" "ty-galium-tricornutum-broadbalk.png" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-grain-counter.jpg" "ty-grain-counter" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-groundsel.jpg" "ty-groundsel" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-hfn.jpg" "ty-hfn" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-icp-oes.jpg" "ty-icp-oes" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-icp.jpg" "ty-icp" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-leco.jpg" "ty-leco" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-mass-spec.jpg" "ty-mass-spec" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-narrow-fruited-cornsalad.jpg" "ty-narrow-fruited-cornsalad" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-posterMacDonald.jpg" "ty-posterMacDonald" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-posterMacDonald.png" "ty-posterMacDonald.png" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-rothamsted-farm-plan.jpg" "ty-rothamsted-farm-plan" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-straw-cut.jpg" "ty-straw-cut" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-wheat-ears.jpg" "ty-wheat-ears" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-wheat-green.jpg" "ty-wheat-green" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-wheat-ripe.jpg" "ty-wheat-ripe" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-wheat-seeds.jpg" "ty-wheat-seeds" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty-winnower-sieve.jpg" "ty-winnower-sieve" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/ty1623-map.jpg" "ty1623-map" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/wheat-ears.jpg" "wheat-ears" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/wheat-green.jpg" "wheat-green" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/wheat-ripe.jpg" "wheat-ripe" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/wheat-seeds.jpg" "wheat-seeds" "Other" "rbk1" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rbk1/winnower-sieve.jpg" "winnower-sieve" "Other" "rbk1" 

"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/1623-map.jpg" "1623-map" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Classical-Experiments-aerial-layout-750.jpg" "Classical-Experiments-aerial-layout-750" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Exhasution-Land-Fig-7-of-Guide.PNG" "Exhasution-Land-Fig-7-of-Guide.PNG" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Exhaustion-Land-fig-6-of-guide.PNG" "Exhaustion-Land-fig-6-of-guide.PNG" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Exhaustion-Land-fig-6-of-guide.jpg" "Exhaustion-Land-fig-6-of-guide" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Exhaustion-land-P-and-K-inputs-1986-onwards.pdf" "Exhaustion-land-P-and-K-inputs-1986-onwards.pdf" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Fertilizer-treatments-1986-92.pdf" "Fertilizer-treatments-1986-92.pdf" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Fertilizer-treatments-1993-99.pdf" "Fertilizer-treatments-1993-99.pdf" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Fertilizer-treatments-2000-06.pdf" "Fertilizer-treatments-2000-06.pdf" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Fertilizer-treatments-Phase-III.pdf" "Fertilizer-treatments-Phase-III.pdf" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Fertilizer-treatments-Phase-V-2007-.pdf" "Fertilizer-treatments-Phase-V-2007-.pdf" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Fertilizer-treatments-cropping-Phase-I-II.pdf" "Fertilizer-treatments-cropping-Phase-I-II.pdf" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Hoosfield-625.jpg" "Hoosfield-625" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Hoosfield-LTEs-750.jpg" "Hoosfield-LTEs-750" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Layout-total-nutrients-applied-Phase-I.pdf" "Layout-total-nutrients-applied-Phase-I.pdf" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/Overview.pdf" "Overview.pdf" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/ty-1623-map.jpg" "ty-1623-map" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/ty-Classical-Experiments-aerial-layout-100.jpg" "ty-Classical-Experiments-aerial-layout-100" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/ty-Hoosfield-100.jpg" "ty-Hoosfield-100" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/ty-Hoosfield-750.jpg" "ty-Hoosfield-750" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/ty-Hoosfield-LTEs-100.jpg" "ty-Hoosfield-LTEs-100" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/wheatandfallow.jpg" "wheatandfallow" "Other" "rex4" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rex4/wheatandfallowsmall.jpg" "wheatandfallowsmall" "Other" "rex4" 

"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rgc8/Wheat-and-fallow-varieties.pdf" "Wheat-and-fallow-varieties.pdf" "Other" "rgc8" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rgc8/Wheat-fallow-plans.pdf" "Wheat-fallow-plans.pdf" "Other" "rgc8" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rgc8/wheatandfallow.jpg" "wheatandfallow" "Other" "rgc8" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rgc8/wheatandfallowsmall.jpg" "wheatandfallowsmall" "Other" "rgc8" 

"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/1623-map.jpg" "1623-map" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/1648HistoricfarmHoosfield17August-1925.jpg" "1648HistoricfarmHoosfield17August-1925" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/5472-Aerial-Photographs-2016-Long-Hoos-03-(2).jpg" "5472-Aerial-Photographs-2016-Long-Hoos-03-(2)" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/5551AerialPhotographs2016LongHoos001.jpg" "5551AerialPhotographs2016LongHoos001" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/HFcropping-sequence-N-rates-rotation-1968-78.pdf" "HFcropping-sequence-N-rates-rotation-1968-78.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/HFplan1852-1967.pdf" "HFplan1852-1967.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/HFplan1968-1978.pdf" "HFplan1968-1978.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/HFplan1979-2000.pdf" "HFplan1979-2000.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfertilizertrt.pdf" "Hoosfertilizertrt.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfield-SOC-chart.pdf" "Hoosfield-SOC-chart.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfield-Yield-June-2017.pdf" "Hoosfield-Yield-June-2017.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfield-Yield-figure.pdf" "Hoosfield-Yield-figure.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfield-crop-nutrients-available-1964-1999.pdf" "Hoosfield-crop-nutrients-available-1964-1999.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfield-crop-nutrients-available-1964-2000.pdf" "Hoosfield-crop-nutrients-available-1964-2000.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfield-crop-nutrients-available-2001-onwards.pdf" "Hoosfield-crop-nutrients-available-2001-onwards.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfield-varieties.pdf" "Hoosfield-varieties.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfield-yield-June-2017.PNG" "Hoosfield-yield-June-2017.PNG" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfield1925BW.jpg" "Hoosfield1925BW" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfieldplan1852-1967.pdf" "Hoosfieldplan1852-1967.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Hoosfieldplan1968-2000.pdf" "Hoosfieldplan1968-2000.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Measurements-of-Hoosfield-soil-properties-1852.pdf" "Measurements-of-Hoosfield-soil-properties-1852.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/Treatments-2001onwards.pdf" "Treatments-2001onwards.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/acid-ind.jpg" "acid-ind" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/aerialhoosfield.jpg" "aerialhoosfield" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/anemometer.jpg" "anemometer" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/archives-1.jpg" "archives-1" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/archives-2.jpg" "archives-2" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hfn.jpg" "hfn" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hoos-field-yield-openaccess.jpg" "hoos-field-yield-openaccess" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hoos-original.png" "hoos-original.png" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hoos-small-80.png" "hoos-small-80.png" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hoos-small.png" "hoos-small.png" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hoosfield1925.gif" "hoosfield1925.gif" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hoosfieldplan2008.gif" "hoosfieldplan2008.gif" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hoosfieldplan2008.jpg" "hoosfieldplan2008" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hoosfieldtoday.gif" "hoosfieldtoday.gif" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hoosfieldtoday.jpg" "hoosfieldtoday" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/hoosfieldtoday.pdf" "hoosfieldtoday.pdf" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/icp-oes.jpg" "icp-oes" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/icp.jpg" "icp" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/leco.jpg" "leco" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/mass-spec.jpg" "mass-spec" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/solar.jpg" "solar" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/test-Hoos-small-Capture.PNG" "test-Hoos-small-Capture.PNG" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-1623-map.jpg" "ty-1623-map" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-acid-ind.jpg" "ty-acid-ind" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-aerialhoosfield.jpg" "ty-aerialhoosfield" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-archives-1.jpg" "ty-archives-1" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-archives-2.jpg" "ty-archives-2" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-hfn.jpg" "ty-hfn" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-hoosfield1925.gif" "ty-hoosfield1925.gif" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-hoosfieldplan2008.gif" "ty-hoosfieldplan2008.gif" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-hoosfieldtoday.jpg" "ty-hoosfieldtoday" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-icp-oes.jpg" "ty-icp-oes" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-icp.jpg" "ty-icp" "Other" "rhb2" 
"Rothamsted VCU" "http://www.era.rothamsted.ac.uk/images/metadata/rhb2/ty-leco.jpg" "ty-leco" "Other" "rhb2" 
